signal,n_trades_train,mean_return_train,matched_null_mean_train,excess_return_train,p_value_train,n_trades_test,mean_return_test,matched_null_mean_test,excess_return_test,p_value_test,fold,train_start,test_start,selected
ict_liquidity_sellside_swept,6745,-0.0037929606786029062,-0.005790602251754708,0.0019976415731518017,0.010247774610369294,1720,-0.020593539634469565,-0.006732106356296402,-0.013861433278173163,1.0,9,2018-01-05,2021-01-05,False
ict_mss_bearish,6804,-0.004982944125186644,-0.006871827270155012,0.001888883144968368,0.015380773348992465,2285,-0.014889038618225095,-0.010215888407053541,-0.004673150211171553,0.9999665894086339,9,2018-01-05,2021-01-05,False
ict_mss_bullish,6787,0.008901149966457555,0.00692239575511909,0.001978754211338465,0.011905559536763772,2375,0.012273163984386664,0.01022663316888613,0.0020465308155005347,0.036395520288432834,9,2018-01-05,2021-01-05,False
ict_nwog_gap_down,24068,-0.005291540975908307,-0.006800262369302242,0.0015087213933939348,0.0004485010569072132,7131,-0.013512646461885623,-0.01040932220068771,-0.0031033242611979133,0.9999992414249742,9,2018-01-05,2021-01-05,False
ict_nwog_gap_up,29495,0.01069559844663815,0.007225227573305744,0.003470370873332407,6.825863193783926e-18,11055,0.007421162802150505,0.010829805747710777,-0.0034086429455602715,0.9999999999944756,9,2018-01-05,2021-01-05,False
ict_ob_bearish_formed,4121,-0.0034215891100586506,-0.006237393558940353,0.0028158044488817025,0.006979336538210486,1371,-0.02126215729843502,-0.00829017281709747,-0.01297198448133755,1.0,9,2018-01-05,2021-01-05,False
ict_ob_bearish_mitigated,3648,0.004595024535369651,0.006948821549415518,-0.0023537970140458673,0.9755434164023132,1438,0.008859551275462414,0.010992151351411903,-0.00213260007594949,0.9265723771386536,9,2018-01-05,2021-01-05,False
ict_ob_bullish_formed,6108,0.00433574315468934,0.007632409516061896,-0.003296666361372556,0.9998537823914778,2272,0.009587577603461293,0.01164288793743418,-0.002055310333972887,0.965344204302771,9,2018-01-05,2021-01-05,False
ict_ob_bullish_mitigated,4997,-0.0017188689483054623,-0.006010484820669377,0.004291615872363915,1.7729617181620236e-05,936,-0.021390426992021296,-0.007613919897664955,-0.01377650709435634,0.9999999999999788,9,2018-01-05,2021-01-05,True
ict_sweep_buyside_bearish,12918,-0.0020635911814963813,-0.007237831071193413,0.005174239889697032,1.5526270946453546e-17,4511,-0.010579921054722405,-0.010698994286216835,0.00011907323149443032,0.4402435197585536,9,2018-01-05,2021-01-05,True
ict_sweep_sellside_bullish,8594,0.0077533061829810745,0.006615083761909834,0.0011382224210712407,0.06908782270406436,3183,0.014147239663527149,0.008731943353599912,0.005415296309927237,1.340678292030485e-08,9,2018-01-05,2021-01-05,False
ict_volume_imbalance_bearish,15217,-0.009028599416313617,-0.006599030137438718,-0.002429569278874899,0.9999852947908017,4884,-0.015287193029778233,-0.009995674979249842,-0.005291518050528391,0.9999999999893239,9,2018-01-05,2021-01-05,False
ict_volume_imbalance_bullish,23351,0.0031603007737163666,0.007312267433228865,-0.004151966659512498,1.0,7547,0.00492342884080349,0.011276251738386062,-0.006352822897582572,1.0,9,2018-01-05,2021-01-05,False
smc_equal_highs,1940,-0.00848886007997452,-0.006400665765292403,-0.002088194314682116,0.8996776696130935,787,-0.0058531127268100155,-0.00933082799297382,0.003477715266163804,0.0328184544028082,9,2018-01-05,2021-01-05,False
smc_equal_lows,1593,0.008645965351213099,0.006668615319141836,0.0019773500320712624,0.1368301532471648,674,0.006210154661127681,0.009122127069367556,-0.0029119724082398747,0.9271864664470979,9,2018-01-05,2021-01-05,False
smc_fvg_bearish_formed,17071,-0.011127007894371958,-0.006140989103097967,-0.004986018791273991,1.0,3902,-0.017436747068984484,-0.009955732620853414,-0.00748101444813107,1.0,9,2018-01-05,2021-01-05,False
smc_fvg_bullish_formed,15179,0.010174120998416998,0.006995301514764382,0.0031788194836526165,2.412724737897951e-08,4650,0.01038575232510421,0.011375190716076206,-0.0009894383909719948,0.8817439934795157,9,2018-01-05,2021-01-05,False
smc_internal_bos_bearish,2865,-0.0002503643323246973,-0.0058070234859153086,0.005556659153590611,3.112044827191181e-05,936,-0.017891930190894127,-0.0073114707329057305,-0.010580459457988398,0.9999999840102837,9,2018-01-05,2021-01-05,True
smc_internal_bos_bullish,6003,0.004755759850916413,0.008066163829702998,-0.0033104039787865856,0.9998624838298272,2139,0.004932511445751123,0.012476833744850268,-0.007544322299099145,0.9999999999682798,9,2018-01-05,2021-01-05,False
smc_internal_choch_bearish,4969,-0.005134178177925386,-0.006722461378666197,0.0015882832007408114,0.060381408176592856,1655,-0.014449230667195377,-0.010125172451312352,-0.004324058215883025,0.9991971625576034,9,2018-01-05,2021-01-05,False
smc_internal_choch_bullish,4939,0.005548637039372778,0.006736618369851475,-0.0011879813304786968,0.8760687532614887,1705,0.01354256658028247,0.010174319528678786,0.0033682470516036844,0.005375323339060444,9,2018-01-05,2021-01-05,False
smc_internal_ob_bearish_formed,7834,-0.0033481012481773676,-0.006387673331342828,0.0030395720831654606,0.00010434226480971209,2591,-0.0156929075310248,-0.009108721348097912,-0.006584186182926888,0.9999999985225456,9,2018-01-05,2021-01-05,False
smc_internal_ob_bearish_mitigated,7713,0.004409874845336256,0.006504333606331382,-0.002094458760995126,0.9946433631110304,2687,0.013652464205140566,0.00962095787262543,0.004031506332515136,8.855908331981127e-05,9,2018-01-05,2021-01-05,False
smc_internal_ob_bullish_formed,10942,0.005113648759140319,0.00746603359517487,-0.0023523848360345505,0.9997465679095207,3844,0.0087514875134868,0.011455557278000005,-0.0027040697645132044,0.9991374093325548,9,2018-01-05,2021-01-05,False
smc_internal_ob_bullish_mitigated,11049,-0.0056994387108559325,-0.007078396379313578,0.0013789576684576452,0.02066417486695719,3213,-0.00977815458489816,-0.010793356209241402,0.0010152016243432423,0.1446707605789594,9,2018-01-05,2021-01-05,False
smc_swing_bos_bearish,212,-0.001316262820536649,-0.00275090697855759,0.001434644158020941,0.4046584967051986,16,-0.005157002328611396,0.00493780258521128,-0.010094804913822676,0.7385211508374602,9,2018-01-05,2021-01-05,False
smc_swing_bos_bullish,722,0.004075661755286854,0.009115093566363456,-0.005039431811076601,0.9759806747678444,391,0.0063488081755208444,0.012045165021457162,-0.005696356845936318,0.9817825005889173,9,2018-01-05,2021-01-05,False
smc_swing_choch_bearish,674,0.0315567218575467,-0.005750378141209464,0.037307099998756164,6.44015169907545e-41,145,-0.02960853045969655,-0.0047130122624671564,-0.02489551819722939,0.9999998655249699,9,2018-01-05,2021-01-05,True
smc_swing_choch_bullish,691,0.007163809097317485,0.006201133530274823,0.0009626755670426616,0.365786404001906,124,0.002969383526458163,0.009929662172093217,-0.006960278645635054,0.924029212320441,9,2018-01-05,2021-01-05,False
smc_swing_ob_bearish_formed,886,0.023690951257373263,-0.005032671723058004,0.028723622980431268,1.4271431586676703e-29,161,-0.0271785649311415,-0.0037539250726357607,-0.02342463985850574,0.9999997876047771,9,2018-01-05,2021-01-05,True
smc_swing_ob_bearish_mitigated,874,-0.013519894445271019,0.005211738378266873,-0.018731632823537892,0.9999999999998836,169,0.011069636065981195,0.005770840485829265,0.00529879558015193,0.1188767383972476,9,2018-01-05,2021-01-05,False
smc_swing_ob_bullish_formed,1413,0.005585859783130566,0.007690078431942192,-0.0021042186488116257,0.8671445737137944,515,0.005535121463901869,0.011535801228600597,-0.006000679764698728,0.994255904018806,9,2018-01-05,2021-01-05,False
smc_swing_ob_bullish_mitigated,1431,-0.003438157172007773,-0.0072452004676655185,0.0038070432956577457,0.021611700270742995,447,-0.007515777127165952,-0.010605406126568736,0.003089628999402784,0.11585669744622651,9,2018-01-05,2021-01-05,False
ict_bos_bearish,7474,-0.013123541382448794,-0.010021001730613106,-0.0031025396518356875,0.9998672413128468,3837,-0.00739041530830287,0.006407624066535575,-0.013798039374838445,1.0,10,2019-01-05,2022-01-05,False
ict_bos_bullish,16613,0.006741640371710222,0.011526278122749523,-0.0047846377510393015,1.0,3772,-0.007946041174859407,0.0005791378386808444,-0.008525179013540251,0.9999999999999742,10,2019-01-05,2022-01-05,False
ict_bpr_bearish,4801,-0.015892006282255202,-0.010897044491203028,-0.004994961791052174,0.9999989624138339,2205,0.008954900422167872,0.004311496012557742,0.00464340440961013,0.0019222000692954637,10,2019-01-05,2022-01-05,False
ict_bpr_bullish,5091,0.015058532029838506,0.010849924496973222,0.0042086075328652845,1.56591826774218e-05,2121,-0.016381422997599454,-0.004507913451204488,-0.011873509546394965,0.999999999999764,10,2019-01-05,2022-01-05,False
ict_displacement_bearish,36330,-0.012442787605495614,-0.010744601905537459,-0.0016981856999581553,0.9999984508368771,13308,-0.0033744508219131168,0.003997775215606599,-0.007372226037519716,1.0,10,2019-01-05,2022-01-05,False
ict_displacement_bullish,39986,0.009116509892446237,0.011175479283780237,-0.0020589693913340007,0.9999999992108428,14724,-0.008503213414364419,-0.002756857285386631,-0.005746356128977788,1.0,10,2019-01-05,2022-01-05,False
ict_fvg_bearish_formed,16586,-0.01281376990767791,-0.01061549554686771,-0.0021982743608101995,0.9999542513334975,7255,0.0029867255336610667,0.004833558960489523,-0.0018468334268284562,0.9837074395833636,10,2019-01-05,2022-01-05,False
ict_fvg_bullish_formed,21468,0.010643761173904774,0.01136357593470604,-0.0007198147608012666,0.9327251540592539,7476,-0.011453181193410347,-0.002484004377846102,-0.008969176815564245,1.0,10,2019-01-05,2022-01-05,False
ict_liquidity_buyside_pool_formed,12041,0.014199753879233702,0.01000848787925267,0.004191265999981032,5.3954277635191896e-12,4218,-0.00424654245767059,-0.0012348400293482847,-0.003011702428322305,0.9982127356200187,10,2019-01-05,2022-01-05,False
ict_liquidity_buyside_swept,9346,0.013253478177169967,0.010241627089544287,0.0030118510876256804,8.287346007492381e-06,2928,-0.003327322138459593,-0.0003478189258219989,-0.002979503212637594,0.9922826440669141,10,2019-01-05,2022-01-05,False
ict_liquidity_sellside_pool_formed,9352,-0.007399886791434335,-0.00974678242602483,0.0023468956345904955,0.00050067133297027,4690,-0.002720819105795627,0.0029732015028217087,-0.0056940206086173355,0.9999999915101635,10,2019-01-05,2022-01-05,False
ict_liquidity_sellside_swept,5891,-0.009009127450277165,-0.009460092388787764,0.000450964938510599,0.31039385184546575,3252,-0.003104982117663318,0.004049546663321022,-0.00715452878098434,0.9999999955682622,10,2019-01-05,2022-01-05,False
ict_mss_bearish,6617,-0.010697838572405947,-0.010835835693161653,0.0001379971207557066,0.43822143180643136,2444,0.0027074053372748257,0.0025932089492333443,0.00011419638804148133,0.46879005272259355,10,2019-01-05,2022-01-05,False
ict_mss_bullish,6877,0.01463829212385233,0.010787888819897598,0.0038504033039547317,4.5337535381080275e-06,2260,-0.0024286059238378933,-0.0027271590691971357,0.00029855314535924245,0.422062359985309,10,2019-01-05,2022-01-05,False
ict_nwog_gap_down,24557,-0.008231704513188314,-0.010814443603098285,0.0025827390899099707,3.803547914899146e-09,11037,0.009168021668083767,0.0031956032882350096,0.005972418379848758,3.512077972311106e-19,10,2019-01-05,2022-01-05,False
ict_nwog_gap_up,31006,0.012952444513217486,0.011085401178670812,0.0018670433345466739,1.0633706173344788e-06,7844,0.008500778250819949,-0.0018309798391422008,0.010331758089962149,2.5072911942241726e-40,10,2019-01-05,2022-01-05,False
ict_ob_bearish_formed,3675,-0.007876908559284327,-0.01000185069909013,0.002124942139805802,0.04018948799934923,1932,-0.005706135469787522,0.005171215055515906,-0.010877350525303427,0.9999999999116743,10,2019-01-05,2022-01-05,False
ict_ob_bearish_mitigated,4050,0.009146832676561219,0.010598048182139492,-0.0014512155055782724,0.8990826250672186,1185,-0.0011021460639849213,0.0015847595776501135,-0.002686905641635035,0.9051714698478317,10,2019-01-05,2022-01-05,False
ict_ob_bullish_formed,6547,0.008726297104704782,0.011266696019815692,-0.00254039891511091,0.9980992737206055,1519,-0.0034304660191347477,0.00033207308658258957,-0.0037625391057173373,0.9818582835533326,10,2019-01-05,2022-01-05,False
ict_ob_bullish_mitigated,3946,-8.999417203242579e-05,-0.010080290414784603,0.009990296242752177,3.946874025947635e-18,1954,-0.009654461145900453,0.005845455797023902,-0.015499916942924356,1.0,10,2019-01-05,2022-01-05,True
ict_sweep_buyside_bearish,13071,-0.006569990530008828,-0.010999769439027359,0.004429778909018531,2.0734558178325858e-13,3500,0.00911719544442738,0.0004733006976674339,0.008643894746759946,2.69800935600265e-14,10,2019-01-05,2022-01-05,False
ict_sweep_sellside_bullish,8120,0.0111426911134398,0.010188257379672267,0.0009544337337675339,0.11429888683253425,4099,-0.0009155856861982868,-0.0041843893600912035,0.003268803673892917,0.0019621373001956184,10,2019-01-05,2022-01-05,False
ict_volume_imbalance_bearish,14906,-0.011868456956221272,-0.010714611567134456,-0.0011538453890868154,0.9752072865655346,6507,0.00017667348835982095,0.004083309468479994,-0.003906635980120173,0.9999920100690457,10,2019-01-05,2022-01-05,False
ict_volume_imbalance_bullish,24425,0.006084624850899523,0.011181206986691363,-0.00509658213579184,1.0,7376,1.377166261556651e-05,-0.0019385370752040153,0.0019523087378195817,0.007777665226365623,10,2019-01-05,2022-01-05,False
smc_equal_highs,2163,-0.010232836880576282,-0.010376196313645617,0.00014335943306933475,0.4629462574226144,612,0.004058324031513399,0.003887504684928032,0.00017081934658536718,0.4774445864027889,10,2019-01-05,2022-01-05,False
smc_equal_lows,1822,0.011018187264403753,0.010253635542454427,0.0007645517219493254,0.32279063709777567,594,-0.005524390507413407,-0.005469927452763909,-5.4463054649497855e-05,0.5069190607213641,10,2019-01-05,2022-01-05,False
smc_fvg_bearish_formed,14951,-0.014926825138811594,-0.010229049326533683,-0.004697775812277911,0.999999999999999,7165,-0.001206584262168177,0.005194013392373313,-0.00640059765454149,0.999999999999847,10,2019-01-05,2022-01-05,False
smc_fvg_bullish_formed,15552,0.01339717298640443,0.010814435944533714,0.002582737041870715,4.296575433126013e-06,6524,-0.008681334040772195,-0.0030133579182701382,-0.005667976122502057,0.9999999997670012,10,2019-01-05,2022-01-05,False
smc_internal_bos_bearish,2577,-0.004163283373717458,-0.009665791777918268,0.00550250840420081,7.858802119566254e-05,1451,-0.017128968076817713,0.00799101496417174,-0.025119983040989453,1.0,10,2019-01-05,2022-01-05,False
smc_internal_bos_bullish,6465,0.007232964676303138,0.011676492693308642,-0.004443528017005503,0.9999998138828438,1268,-0.011770378592306436,0.0017697899300658532,-0.01354016852237229,0.9999999999969088,10,2019-01-05,2022-01-05,False
smc_internal_choch_bearish,4864,-0.010540583105684237,-0.010691943202161219,0.00015136009647698234,0.4419080998398613,1874,0.003078303981052672,0.0025411482912919524,0.0005371556897607196,0.37350280323859036,10,2019-01-05,2022-01-05,False
smc_internal_choch_bullish,5190,0.012323658433575002,0.010639976447493801,0.0016836819860812004,0.04588175848951054,1686,0.0038557564366108145,-0.0025240942114569983,0.006379850648067812,0.00014876308957051054,10,2019-01-05,2022-01-05,False
smc_internal_ob_bearish_formed,7441,-0.008331968482746675,-0.010336561906599595,0.0020045934238529205,0.008508438474214858,3325,-0.005739967223750314,0.004919420935607313,-0.010659388159357627,0.9999999999999999,10,2019-01-05,2022-01-05,False
smc_internal_ob_bearish_mitigated,7699,0.00923484083554676,0.01043808793338198,-0.0012032470978352201,0.9284573555486992,3037,0.00012142559811289778,-0.003711997148947302,0.0038334227470601997,0.002276386249751969,10,2019-01-05,2022-01-05,False
smc_internal_ob_bullish_formed,11655,0.009499863054702191,0.011214929474451575,-0.001715066419749384,0.9956980571035797,2954,-0.0028517382203516344,-0.0006809509848317532,-0.0021707872355198814,0.951680823136122,10,2019-01-05,2022-01-05,False
smc_internal_ob_bullish_mitigated,10721,-0.008655596296904941,-0.010985588170446288,0.002329991873541347,0.0003341602630014307,3322,0.002629411140363415,0.0022707562097021203,0.0003586549306612945,0.38664271507502795,10,2019-01-05,2022-01-05,False
smc_swing_bos_bearish,147,0.006159523568235041,-0.007189449763059092,0.013348973331294133,0.03660109727078308,182,-0.012918801364658162,0.012072811501138158,-0.02499161286579632,0.9999643514478398,10,2019-01-05,2022-01-05,True
smc_swing_bos_bullish,861,0.0067046466779326136,0.012073768080728086,-0.0053691214027954725,0.9896044864309431,175,-0.009774572080278288,0.005501361508504965,-0.015275933588783253,0.9986220698112945,10,2019-01-05,2022-01-05,False
smc_swing_choch_bearish,548,0.03922739881035935,-0.00963233204058125,0.0488597308509406,3.462395365299002e-57,340,-0.014038649521879262,0.004175168790608035,-0.018213818312487296,0.9999991580454258,10,2019-01-05,2022-01-05,True
smc_swing_choch_bullish,719,0.006998878955537147,0.01022410621897156,-0.003225227263434413,0.8816951739505079,185,-0.0019511126404177567,0.0024513948984617897,-0.004402507538879547,0.8154974341725761,10,2019-01-05,2022-01-05,False
smc_swing_ob_bearish_formed,695,0.0322331863490755,-0.009115636076846349,0.04134882242592185,9.855178656396342e-47,522,-0.013648204378940104,0.006928753030677921,-0.020576957409618027,0.9999999997580022,10,2019-01-05,2022-01-05,True
smc_swing_ob_bearish_mitigated,729,-0.01894082598860948,0.009370389255084514,-0.028311215243693996,1.0,489,0.0030515579313088815,-0.005818085613629347,0.008869643544938228,0.00423432114915223,10,2019-01-05,2022-01-05,False
smc_swing_ob_bullish_formed,1580,0.006838540986538727,0.01123205486642243,-0.004393513879883703,0.9934624184783356,360,-0.0057541832014610704,0.003934017556121667,-0.009688200757582737,0.9969439480505039,10,2019-01-05,2022-01-05,False
smc_swing_ob_bullish_mitigated,1473,-0.005262835391138143,-0.011015205157669688,0.005752369766531545,0.0008691246233497492,420,0.004456281960391477,-0.0012814593843851695,0.005737741344776646,0.04338692307375247,10,2019-01-05,2022-01-05,True
ict_bos_bearish,9316,-0.009863249751350169,-0.005432059561674965,-0.004431190189675204,0.9999999745317865,3238,-0.009636451610383278,-0.004729248628226489,-0.0049072029821567885,0.9999979878330745,11,2020-01-05,2023-01-05,False
ict_bos_bullish,14361,0.0021779333435880763,0.006677467027557465,-0.004499533683969389,0.9999999999991557,5032,0.01057584835005403,0.009721422008154953,0.0008544263418990769,0.1534949005995936,11,2020-01-05,2023-01-05,False
ict_bpr_bearish,5421,-0.005724236458059614,-0.006005582134186361,0.0002813456761267463,0.39741860151790986,1875,-0.010128704876972492,-0.007487986531843351,-0.0026407183451291408,0.9711431301077382,11,2020-01-05,2023-01-05,False
ict_bpr_bullish,5460,0.003366650467632881,0.006001501081005549,-0.002634850613372668,0.9928397184040182,1956,0.007841124623579799,0.008047444552843046,-0.0002063199292632479,0.5596361672846613,11,2020-01-05,2023-01-05,False
ict_displacement_bearish,38947,-0.009134141407708858,-0.006018890910257999,-0.003115250497450859,0.9999999999999999,12507,-0.007174958416737503,-0.006720864161783444,-0.0004540942549540591,0.8140648174672878,11,2020-01-05,2023-01-05,False
ict_displacement_bullish,41350,0.0025393085196484546,0.006269006098417159,-0.003729697578768704,1.0,14559,0.00704652662216198,0.008699627011201987,-0.001653100389040007,0.9997586221787389,11,2020-01-05,2023-01-05,False
ict_fvg_bearish_formed,18611,-0.005144401234745829,-0.005889972674747873,0.0007455714400020439,0.09686512198364539,6464,-0.009434150226339474,-0.0063955888523092455,-0.003038561374030228,0.9999847540051986,11,2020-01-05,2023-01-05,False
ict_fvg_bullish_formed,21607,0.003155982231563021,0.006394972602192366,-0.003238990370629345,0.9999999996408399,7818,0.008802921805577606,0.009229163885101574,-0.00042624207952396756,0.7355906933664866,11,2020-01-05,2023-01-05,False
ict_liquidity_buyside_pool_formed,12021,0.007713006510089537,0.005828089199123512,0.0018849173109660253,0.002242735673944909,4533,0.008782132950850709,0.006395106795658257,0.0023870261551924513,0.0016447467218246362,11,2020-01-05,2023-01-05,False
ict_liquidity_buyside_swept,8915,0.007864438488457864,0.005949079349813886,0.0019153591386439784,0.006487197633887425,3354,0.009443090673628328,0.00713691791447548,0.002306172759152848,0.007987489439821943,11,2020-01-05,2023-01-05,False
ict_liquidity_sellside_pool_formed,11110,-0.003989963109009753,-0.005574430177278858,0.0015844670682691056,0.01198520064388166,4046,-0.006164906945690959,-0.004917061692628485,-0.0012478452530624738,0.9270970167858025,11,2020-01-05,2023-01-05,False
ict_liquidity_sellside_swept,7378,-0.004950398496553021,-0.005416390736223281,0.00046599223967026034,0.2964363864257543,2616,-0.006573926619769613,-0.004123585078495669,-0.002450341541273944,0.9887443248539148,11,2020-01-05,2023-01-05,False
ict_mss_bearish,7005,-0.006107432195379339,-0.006061077379958904,-4.6354815420434486e-05,0.5198670357514567,2192,-0.004466064918537793,-0.00748193886091276,0.0030158739423749668,0.007951476374831132,11,2020-01-05,2023-01-05,False
ict_mss_bullish,6855,0.007992568755539472,0.0060393119317719846,0.001953256823767487,0.018763933239392655,2361,0.009094770838464897,0.007665944479107629,0.0014288263593572681,0.12050895413875645,11,2020-01-05,2023-01-05,False
ict_nwog_gap_down,27180,-9.358679751411779e-06,-0.006074867049930678,0.006065508370179266,1.2527163623041081e-39,8929,-0.008871577359972948,-0.007695947587659119,-0.0011756297723138284,0.9718386100515435,11,2020-01-05,2023-01-05,True
ict_nwog_gap_up,29990,0.012381233983928904,0.006262632373806448,0.006118601610122456,4.640676463690169e-45,8275,0.004559499877248923,0.007624975193095147,-0.003065475315846224,0.9999994074545517,11,2020-01-05,2023-01-05,True
ict_ob_bearish_formed,4574,-0.005673665917608913,-0.00557560175193116,-9.80641656777529e-05,0.5335284337575981,1569,-0.0071174202112291125,-0.004877165008532012,-0.0022402552026971004,0.9366213763759189,11,2020-01-05,2023-01-05,False
ict_ob_bearish_mitigated,3820,0.0064435871327014555,0.006561789739232152,-0.00011820260653069674,0.5371877085826906,1638,0.01198422545093118,0.009465843257086354,0.002518382193844827,0.04675800766708823,11,2020-01-05,2023-01-05,False
ict_ob_bullish_formed,5947,0.005213794559845493,0.006471936893300911,-0.001258142333455418,0.8938247141476447,1967,0.00882232995414432,0.009236100413772057,-0.0004137704596277377,0.6221409966114378,11,2020-01-05,2023-01-05,False
ict_ob_bullish_mitigated,5137,-0.0023291640539927464,-0.005459845657097205,0.003130681603104459,0.0020928162544969365,1221,-0.006951800233728851,-0.003371718523019204,-0.0035800817107096467,0.9860848540773368,11,2020-01-05,2023-01-05,False
ict_sweep_buyside_bearish,12564,-0.0019138164810946813,-0.006162613903474447,0.004248797422379766,1.9644760621434776e-10,3695,-0.007891928407896317,-0.008397376746607491,0.000505448338711174,0.29558571515559506,11,2020-01-05,2023-01-05,True
ict_sweep_sellside_bullish,9839,0.00566828328172304,0.005685486595996633,-1.720331427359275e-05,0.5088288813574994,3604,0.0066866267904065035,0.005964944088099707,0.0007216827023067965,0.2221444750577653,11,2020-01-05,2023-01-05,False
ict_volume_imbalance_bearish,17213,-0.006633198851842211,-0.006043878821278885,-0.0005893200305633261,0.8402302403529431,6155,-0.00982231430791008,-0.006995878136722115,-0.0028264361711879647,0.9999372143639619,11,2020-01-05,2023-01-05,False
ict_volume_imbalance_bullish,22732,0.002111194262340477,0.006349347655126445,-0.004238153392785968,1.0,7190,0.006506709449441515,0.007659733705519907,-0.0011530242560783928,0.959343399420972,11,2020-01-05,2023-01-05,False
smc_equal_highs,2012,-0.005031789167433305,-0.005743494433510609,0.0007117052660773043,0.340809701473106,708,-0.006000817593693572,-0.0077753900411975715,0.0017745724475039994,0.21916548463458768,11,2020-01-05,2023-01-05,False
smc_equal_lows,1846,0.005994333495082008,0.00551724605341365,0.00047708744166835744,0.39598151012585564,654,0.005751758512448367,0.007340766544365745,-0.0015890080319173779,0.7543682494346934,11,2020-01-05,2023-01-05,False
smc_fvg_bearish_formed,18255,-0.008757577451836458,-0.005827222997783136,-0.0029303544540533223,0.9999997953791956,4084,-0.009946767208384838,-0.005487746108194826,-0.004459021100190011,0.9999989078387466,11,2020-01-05,2023-01-05,False
smc_fvg_bullish_formed,18180,0.005986559692199955,0.006311542873269448,-0.0003249831810694928,0.7120287435783658,4411,0.0115379693773167,0.009146552096224045,0.002391417281092656,0.00794343806806453,11,2020-01-05,2023-01-05,False
smc_internal_bos_bearish,3304,-0.006076101919891992,-0.0052562975897963455,-0.0008198043300956465,0.7205041341852556,1261,-0.00944373404453371,-0.00420693165355384,-0.0052368023909798705,0.9992225455261217,11,2020-01-05,2023-01-05,False
smc_internal_bos_bullish,5542,0.002334575341441395,0.006810280626355709,-0.004475705284914314,0.9999893360822119,1826,0.006755752287356933,0.009969640485618997,-0.0032138881982620637,0.990073403372108,11,2020-01-05,2023-01-05,False
smc_internal_choch_bearish,5296,-0.00562082116387622,-0.006033275405152577,0.000412454241276357,0.34991798509373884,1674,-0.0037570090409203053,-0.007512245488274518,0.0037552364473542126,0.00463075655588902,11,2020-01-05,2023-01-05,False
smc_internal_choch_bullish,5105,0.008309418932640861,0.005998505491035957,0.002310913441604904,0.01671807645545098,1842,0.009991551816819468,0.007676015492587897,0.0023155363242315704,0.04860073593015435,11,2020-01-05,2023-01-05,False
smc_internal_ob_bearish_formed,8600,-0.005795733677582743,-0.005734771370043631,-6.0962307539112574e-05,0.528713651373142,2935,-0.006200266359338195,-0.0060921430195921425,-0.00010812333974605237,0.5398233286847958,11,2020-01-05,2023-01-05,False
smc_internal_ob_bearish_mitigated,8350,0.005283731968121881,0.005988238736759624,-0.0007045067686377426,0.7949265614709491,2975,0.00898831172088171,0.007103542186021458,0.001884769534860253,0.04240839531820685,11,2020-01-05,2023-01-05,False
smc_internal_ob_bullish_formed,10647,0.0051993801252371375,0.006421052480792888,-0.0012216723555557507,0.948179389815708,3668,0.008380709412021596,0.008817825535465434,-0.00043711612344383803,0.6732015456125676,11,2020-01-05,2023-01-05,False
smc_internal_ob_bullish_mitigated,10781,-0.004225986647584102,-0.006198459390730167,0.001972472743146065,0.004146861200419881,3240,-0.00891971449667706,-0.007767905579495146,-0.0011518089171819136,0.8716723495504737,11,2020-01-05,2023-01-05,False
smc_swing_bos_bearish,270,-2.0174371241620948e-05,-0.0032558856795120044,0.0032357113082703837,0.27023502402555255,114,-0.004093323314821196,0.0010166187007276868,-0.005109942015548883,0.8120172573823461,11,2020-01-05,2023-01-05,False
smc_swing_bos_bullish,768,0.00231766734314252,0.00712462575984069,-0.004806958416698171,0.9608739191215181,279,0.01203007492642587,0.012908837186965292,-0.0008787622605394216,0.5974741487912523,11,2020-01-05,2023-01-05,False
smc_swing_choch_bearish,832,0.02088520861879717,-0.005402466876157185,0.026287675494954352,2.0544630947085548e-23,173,-0.014909725724670964,-0.0017396788241824683,-0.013170046900488496,0.9988258518415875,11,2020-01-05,2023-01-05,True
smc_swing_choch_bullish,662,0.005424335611671613,0.006180760109287014,-0.0007564244976154006,0.5993236504790744,265,0.009932265979946892,0.010223624275552208,-0.0002913582956053165,0.5286063019598155,11,2020-01-05,2023-01-05,False
smc_swing_ob_bearish_formed,1102,0.015763200082217793,-0.004876535004020887,0.020639735086238682,2.4976673361244856e-18,287,-0.010613315011350847,-0.0006448428735212917,-0.009968472137829556,0.9979519087996891,11,2020-01-05,2023-01-05,True
smc_swing_ob_bearish_mitigated,1066,-0.013999424909336368,0.005157478020564122,-0.01915690292990049,0.999999999999999,306,0.00822797110667746,0.0027261843582065417,0.005501786748470919,0.06224105630393405,11,2020-01-05,2023-01-05,False
smc_swing_ob_bullish_formed,1430,0.003755859226895149,0.006687675367766194,-0.002931816140871045,0.926681012557144,544,0.011008164318306516,0.011600783103280604,-0.0005926187849740888,0.5872178149285897,11,2020-01-05,2023-01-05,False
smc_swing_ob_bullish_mitigated,1486,-0.0023958318595883937,-0.006456745636638641,0.004060913777050247,0.020503022660426702,466,-0.005547923095613752,-0.010330943774441723,0.004783020678827971,0.045137584512551295,11,2020-01-05,2023-01-05,False
ict_bos_bearish,9730,-0.011874495043605842,-0.004522591995483549,-0.0073519030481222925,1.0,2696,-0.011595740799186516,-0.004614294819172792,-0.006981445980013724,0.9999999989837833,12,2021-01-05,2024-01-05,False
